id;name;city_id;unit_class_kind;unit_type_produce_id;size;technology_level;employee_count;employee_salary;employee_level;equipment_count;equipment_quality;equipment_wear;district_id;fertility;quality;extract_cost;on_holiday;artefact_energy;artefact_wear;artefact_feeder
7672086;Laboratory;0;lab;0;100;40;1000;4232.69;19.13;10000;54.09;0.00;0;0;0;0;0;0;1;0;
7672123;Kindergarten;0;educational;0;150;1;750;5280.64;21;750;65.7621056856021;0.09;2009;0;0;0;0;0;0;0;
7672856;Store;0;lab;0;100;40;1000;4179.50;19.13;10000;53.84;0.00;0;0;0;0;0;0;1;0;
7672978;Bakery ;0;workshop;0;100;39;5000;199.52;18.75;5000;53.91;0.00;0;0;0;0;0;1;1;0;
7674649;Sawmill;0;lab;0;100;40;1000;4235.01;19.13;10000;54.26;0.00;0;0;0;0;0;0;1;0;
7674650;Laboratory;0;lab;0;100;40;1000;4232.69;19.13;10000;54.09;0.00;0;0;0;0;0;0;1;0;
7674699;Auto repair shop;0;repair;0;100;1;500;41593.73;25;500;50.5597323461442;0.10;2009;0;0;0;0;0;0;0;
7674700;Auto repair shop;0;repair;0;100;1;500;23293.99;25;500;50.8101954013269;0.11;2009;0;0;0;0;0;0;0;
7674701;Auto repair shop;0;repair;0;100;1;500;36169.37;25;500;50.8101954013269;0.11;2009;0;0;0;0;0;0;0;
7674971;Oil well;0;mine;0;11;39;5500;1599.48;18.75;27500;40.08;0.00;0;0;0;0;0;0;0;0;
7675431;0;0;villa;0;1;1;0;262.70;1e-06;1;112.94;0.00;0;0;0;0;0;0;0;0;
7678122;Restaurant;0;restaurant;0;100;1;1000;14738.46;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
7678123;Kindergarten;0;educational;0;150;1;750;9007.07;21;750;64.6709325303313;0.03;2008;0;0;0;0;0;0;0;
7678955;Radio towers;0;network;0;1;1;0;0;0;1;75.5633406862888;7.65;0;0;0;0;0;0;0;0;
7678956;Gas station;0;fuel;0;100;1;500;7155.06;20;100;70.3980700465275;0.97;0;0;0;0;0;0;0;0;
7679729;Kindergarten;0;educational;0;150;1;750;2574.13;21;750;65.9122277673773;0.06;2009;0;0;0;0;0;0;0;
7679730;Kindergarten;0;educational;0;150;1;750;2953.19;21;750;65.0197600653002;0.10;2009;0;0;0;0;0;0;0;
7679937;Mobile network operator;0;it;0;500;1;5000;8779.33;16.61;500;67.6842785469493;0.15;2008;0;0;0;0;0;0;0;
7679938;Radio towers;0;network;0;1;1;0;0;0;1;75.5635033505862;9.78;0;0;0;0;0;0;0;0;
7679941;Mobile network operator;0;it;0;500;1;5000;7639.77;16.61;500;67.6846869649968;0.15;2008;0;0;0;0;0;0;0;
7679942;Radio towers;0;network;0;1;1;0;0;0;1;75.5633406862888;9.78;0;0;0;0;0;0;0;0;
7680849;Mobile network operator;0;it;0;500;1;5000;2875.70;16.62;500;67.6998490934415;0.10;2008;0;0;0;0;0;0;0;
7680850;Radio towers;0;network;0;1;1;0;0;0;1;75.52952372231;9.78;0;0;0;0;0;0;0;0;
7680851;Mobile network operator;0;it;0;500;1;5000;1854.07;16.61;500;67.6597219996825;0.12;2008;0;0;0;0;0;0;0;
7680852;Radio towers;0;network;0;1;1;0;0;0;1;75.52952372231;9.07;0;0;0;0;0;0;0;0;
7680853;Radio towers;0;network;0;1;1;0;0;0;1;75.5633406862888;9.78;0;0;0;0;0;0;0;0;
7680854;Mobile network operator;0;it;0;500;1;5000;12066.56;16.61;500;67.6845223771061;0.15;2008;0;0;0;0;0;0;0;
7681173;Oil well;0;mine;0;10;39;5000;3409.38;18.75;25000;37.19;0.00;0;0;0;0;0;0;0;0;
7681178;Oil well;0;mine;0;11;39;5500;1599.48;18.75;27500;39.73;0.00;0;0;0;0;0;0;0;0;
7681179;Oil well;0;mine;0;10;39;500;723.01;18.75;2500;52.47;0.00;0;0;0;0;0;0;0;0;
7683599;Restaurant;0;restaurant;0;100;1;1000;6956.41;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
7683600;Restaurant;0;restaurant;0;100;1;1000;11824.60;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
7685435;Agricultural farm;0;farm;0;5;40;500;386.73;19.13;100;57.27;0.42;0;0;0;0;0;0;0;0;
7685437;Agricultural farm;0;farm;0;13;40;1300;1054.52;19.13;260;58.6;0.04;0;0;0;0;0;0;0;0;
7685488;0;0;villa;0;1;1;0;256.40;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
7685489;0;0;villa;0;1;1;0;334.97;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
7686410;Fuel equipment factory;0;workshop;0;100;39;5000;293.12;18.75;20000;46.02;0.00;0;0;0;0;0;1;1;0;
7686423;Kindergarten;0;educational;0;150;1;750;6236.14;21;750;65.9965592727016;0.06;2009;0;0;0;0;0;0;0;
7686424;Kindergarten;0;educational;0;150;1;750;3372.22;21;750;65.7623651207204;0.09;2008;0;0;0;0;0;0;0;
7686425;Medical center;0;medicine;0;100;1;2500;23868.02;16.48;2500;66.8921414080826;0.03;2008;0;0;0;0;0;0;0;
7686426;Medical center;0;medicine;0;100;1;2500;20045.58;16.49;2500;66.9085076935191;0.01;2008;0;0;0;0;0;0;0;
7686886;Chromium mine;0;mine;0;2;39;1000;192.38;6.87;2000;36.56;0.00;0;0;0;0;0;0;0;0;
7687490;Restaurant;0;restaurant;0;100;1;1000;17486.62;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
7688443;Mobile network operator;0;it;0;500;1;5000;12254.39;16.61;500;67.6844480701264;0.15;2008;0;0;0;0;0;0;0;
7688445;Radio towers;0;network;0;1;1;0;0;0;1;75.5633406862888;9.78;0;0;0;0;0;0;0;0;
7693521;Radio towers;0;network;0;1;1;0;0;0;1;75.5633406862888;9.78;0;0;0;0;0;0;0;0;
7694444;Vegetable processing plant;0;workshop;0;100;38;5000;194.47;18.36;5000;49.35;0.00;0;0;0;0;0;1;1;0;
7694452;Store;0;shop;0;1000;1;10000;2793.08559889895;6.3;0;0;0.00;2010;0;0;0;0;0;0;0;
7694460;Store;0;shop;0;1000;1;3000;11247.4872854262;13.03;0;0;0.00;2010;0;0;0;0;0;0;0;
7694470;Store;0;shop;0;1000;1;2000;4258.65921081021;8.15;0;0;0.00;2010;0;0;0;0;0;0;0;
7694472;Store;0;shop;0;1000;1;5000;6551.82989000453;9.98;0;0;0.00;2010;0;0;0;0;0;0;0;
7694480;Restaurant;0;restaurant;0;100;1;1000;15911.47;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
7695460;Laboratory ;0;lab;0;100;31;1000;3868.55;15.6;10000;60.97;0.00;0;0;0;0;0;0;1;0;
7695462;Laboratory ;0;lab;0;100;32;1000;4011.00;16.77;10000;68.64;0.00;0;0;0;0;0;0;1;0;
7695463;Store;0;lab;0;100;40;1000;4235.01;19.13;10000;54.2;0.00;0;0;0;0;0;0;1;0;
7700074;Mobile network operator;0;it;0;500;1;5000;5161.01;16.5;500;67.0174626901708;0.05;2008;0;0;0;0;0;0;0;
7700075;Radio towers;0;network;0;1;1;0;0;0;1;73.4464143052867;3.30;0;0;0;0;0;0;0;0;
7701383;Oil well;0;mine;0;10;39;5000;1393.63;18.75;25000;50.29;0.00;0;0;0;0;0;0;0;0;
7702106;0;0;villa;0;1;1;0;2376.90;1e-06;1;112.94;0.00;0;0;0;0;0;0;0;0;
7702109;Store;0;shop;0;1000;1;3000;2460.27327073517;7;0;0;0.00;2010;0;0;0;0;0;0;0;
7703082;0;0;villa;0;1;1;0;292.50;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
7703083;0;0;villa;0;1;1;0;299.48;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
7703084;0;0;villa;0;1;1;0;335.10;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
7711013;Laboratory ;0;lab;0;100;29;1000;3836.18;15.34;10000;60.07;0.00;0;0;0;0;0;0;1;0;
7711014;Laboratory ;0;lab;0;100;31;1000;3868.55;15.6;10000;60.54;0.00;0;0;0;0;0;0;1;0;
7711015;Laboratory ;0;lab;0;100;31;1000;4011.00;16.77;10000;68.64;0.00;0;0;0;0;0;0;1;0;
7711016;Fishing base;0;lab;0;100;39;1000;4239.27;18.75;10000;54.15;0.00;0;0;0;0;0;0;1;0;
7711017;Laboratory ;0;lab;0;100;32;1000;3919.06;16.01;10000;61.43;0.00;0;0;0;0;0;0;1;0;
7711018;Laboratory ;0;lab;0;100;31;1000;3868.55;15.6;10000;61.22;0.00;0;0;0;0;0;0;1;0;
7713895;Laboratory;0;lab;0;100;39;1000;4237.21;18.75;10000;52.98;0.00;0;0;0;0;0;0;1;0;
7713896;Olives processing plant;0;workshop;0;100;38;5000;197.39;18.36;5000;47.57;0.00;0;0;0;0;0;1;1;0;
7714843;Laboratory;0;lab;0;100;36;1000;4107.89;17.59;10000;60.16;0.00;0;0;0;0;0;0;1;0;
7716531;0;0;villa;0;1;1;0;546.00;1e-06;1;112.94;0.00;0;0;0;0;0;0;0;0;
7720164;Weaving mill ;0;workshop;0;100;39;20000;547.51;18.75;20000;48.91;0.00;0;0;0;0;0;1;1;0;
7721043;Auto repair shop;0;repair;0;100;1;500;11770.07;25;500;51.0767733505795;0.10;2009;0;0;0;0;0;0;0;
7721052;Auto repair shop;0;repair;0;100;1;500;50592.49;25;500;50.2673059463776;0.17;2009;0;0;0;0;0;0;0;
7721053;Auto repair shop;0;repair;0;100;1;500;11567.76;25;500;50.8655727914983;0.10;2009;0;0;0;0;0;0;0;
7721054;Auto repair shop;0;repair;0;100;1;500;10835.00;25;500;50.8028506698636;0.10;2009;0;0;0;0;0;0;0;
7723660;Laboratory ;0;lab;0;100;38;1000;4196.84;18.36;10000;51.51;0.00;0;0;0;0;0;0;1;0;
7723661;Laboratory ;0;lab;0;100;35;1000;4060.91;17.19;10000;60.16;0.00;0;0;0;0;0;0;1;0;
7723662;Laboratory;0;lab;0;100;39;1000;4190.44;18.75;10000;53.9;0.00;0;0;0;0;0;0;1;0;
7723663;Laboratory;0;lab;0;100;40;1000;4232.69;19.13;10000;54.2;0.00;0;0;0;0;0;0;1;0;
7723664;Fishing base;0;lab;0;100;36;1000;4107.89;17.59;10000;60.07;0.00;0;0;0;0;0;0;1;0;
7723665;Laboratory;0;lab;0;100;40;1000;4232.69;19.13;10000;54.33;0.00;0;0;0;0;0;0;1;0;
7723666;Laboratory;0;lab;0;100;39;1000;4190.44;18.75;10000;54.26;0.00;0;0;0;0;0;0;1;0;
7723667;Laboratory ;0;lab;0;100;36;1000;4107.89;17.59;10000;60.17;0.00;0;0;0;0;0;0;1;0;
7723668;Store;0;lab;0;100;40;1000;4235.32;19.13;10000;54.15;0.00;0;0;0;0;0;0;1;0;
7723669;Store;0;lab;0;100;40;1000;4235.01;19.13;10000;54.09;0.00;0;0;0;0;0;0;1;0;
7723670;Warehouse;0;lab;0;100;38;1000;4196.84;18.36;10000;50.78;0.00;0;0;0;0;0;0;1;0;
7725703;Auto repair shop;0;repair;0;100;1;500;23135.00;25;500;50.8101954013269;0.11;2009;0;0;0;0;0;0;0;
7725704;Auto repair shop;0;repair;0;100;1;500;47020.92;25;500;50.6051263323615;0.10;2009;0;0;0;0;0;0;0;
7725765;Radio towers;0;network;0;1;1;0;0;0;1;75.5633406862888;9.78;0;0;0;0;0;0;0;0;
7727996;Oil well;0;mine;0;10;39;4000;704.47;18.75;20000;37.09;0.00;0;0;0;0;0;0;0;0;
7731956;Plantation;0;orchard;0;54;40;5400;2363.76;19.13;1080;55.49;0.01;0;0;0;0;0;0;0;0;
7732074;Copper Mine;0;mine;0;10;40;5000;567.22;19.13;10000;55.84;0.00;0;0;0;0;0;0;0;0;
7732075;Bauxite quarry ;0;mine;0;11;39;5500;4668.30;18.75;11000;44.09;0.00;0;0;0;0;0;0;0;0;
7732078;Gold mine;0;mine;0;3;39;1500;718.18;18.75;3000;29.51;0.00;0;0;0;0;0;0;0;0;
7737257;Sawmill;0;sawmill;0;6;39;60;381.19;18.75;150;53.35;0.06;0;0;0;0;0;0;0;0;
7738182;0;0;villa;0;1;1;0;480.00;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
7743555;Store;0;lab;0;100;40;1000;4234.70;19.13;10000;54.15;0.00;0;0;0;0;0;0;1;0;
7743556;Warehouse;0;lab;0;100;38;1000;4196.84;18.36;10000;51.27;0.00;0;0;0;0;0;0;1;0;
7743557;Laboratory ;0;lab;0;100;37;1000;4153.18;17.98;10000;60.13;0.00;0;0;0;0;0;0;1;0;
7743558;Laboratory ;0;lab;0;100;36;1000;4107.89;17.59;10000;55.15;0.00;0;0;0;0;0;0;1;0;
7743559;Fishing base;0;lab;0;100;32;1000;3919.06;16.01;10000;48.67;0.00;0;0;0;0;0;0;1;0;
7743560;Fishing base;0;lab;0;100;37;1000;4153.18;17.98;10000;55.18;0.00;0;0;0;0;0;0;1;0;
7743561;Sawmill;0;lab;0;100;40;1000;4232.69;19.13;10000;54.26;0.00;0;0;0;0;0;0;1;0;
7743562;Laboratory;0;lab;0;100;40;1000;4232.69;19.13;10000;54.26;0.00;0;0;0;0;0;0;1;0;
7743563;Fishing base;0;lab;0;100;40;1000;4179.50;19.13;10000;54.26;0.00;0;0;0;0;0;0;1;0;
7743564;Laboratory;0;lab;0;100;37;1000;4153.18;17.98;10000;49.92;0.00;0;0;0;0;0;0;1;0;
7743565;Fishing base;0;lab;0;100;6;1000;3686.98;14.17;10000;53.33;0.00;0;0;0;0;0;0;1;0;
7743566;Laboratory;0;lab;0;100;40;1000;4279.93;19.13;10000;53.37;0.00;0;0;0;0;0;0;1;0;
7743567;Laboratory;0;lab;0;100;37;1000;4153.18;17.98;10000;49.9;0.00;0;0;0;0;0;0;1;0;
7751256;Restaurant;0;restaurant;0;100;1;1000;13868.54;26.3;1000;72.9801271119817;0.06;2009;0;0;0;0;0;0;0;
7752983;Store;0;shop;0;1000;1;3000;9027.37281612982;9.56;0;0;0.00;2010;0;0;0;0;0;0;0;
7754876;Radio towers;0;network;0;1;1;0;0;0;1;75.52952372231;9.78;0;0;0;0;0;0;0;0;
7754877;Mobile network operator;0;it;0;500;1;5000;934.66;16.62;500;67.700081354862;0.14;2008;0;0;0;0;0;0;0;
7756582;Iron ore mine;0;mine;0;10;40;5000;2921.35;19.13;10000;61.18;0.00;0;0;0;0;0;0;0;0;
7756583;Copper Mine;0;mine;0;7;40;3500;3274.93;19.13;7000;45.81;0.00;0;0;0;0;0;0;0;0;
7756584;Polymetallic ore mine;0;mine;0;10;40;5000;2081.75;19.13;10000;68.15;0.00;0;0;0;0;0;0;0;0;
7756586;Copper Mine;0;mine;0;2;40;1000;357.74;8.26;2000;33.28;0.00;0;0;0;0;0;0;0;0;
7756588;Agricultural farm;0;farm;0;10;40;1000;460.15;19.13;200;55.87;0.29;0;0;0;0;0;0;0;0;
7756589;Agricultural farm;0;farm;0;20;40;2000;544.99;19.13;400;55.67;0.04;0;0;0;0;0;0;0;0;
7756593;Agricultural farm;0;farm;0;10;40;1000;530.34;19.13;200;55.88;0.29;0;0;0;0;0;0;0;0;
7756596;Sawmill;0;sawmill;0;100;39;1000;905.39;18.75;2500;52.79;0.02;0;0;0;0;0;0;0;0;
7756597;Sawmill;0;sawmill;0;100;39;1000;768.70;18.75;2500;50.63;0.02;0;0;0;0;0;0;0;0;
7756598;Sawmill;0;sawmill;0;100;39;1000;772.29;18.75;2500;52.57;0.02;0;0;0;0;0;0;0;0;
7756600;0;0;villa;0;4;1;0;573.30;1e-06;4;140.87;0.00;0;0;0;0;0;0;0;0;
7756601;0;0;villa;0;4;1;0;510.00;1e-06;3;142.05;0.00;0;0;0;0;0;0;0;0;
7756602;0;0;villa;0;3;1;0;480.00;1e-06;2;112.94;0.00;0;0;0;0;0;0;0;0;
7756604;0;0;villa;0;3;1;0;530.00;1e-06;3;112.94;0.00;0;0;0;0;0;0;0;0;
7756605;0;0;villa;0;3;1;0;505.00;1e-06;3;112.94;0.00;0;0;0;0;0;0;0;0;
7772340;Gold mine;0;mine;0;10;39;500;1787.58;18.75;1000;53.72;0.09;0;0;0;0;0;0;0;0;
7791903;Chromium mine;0;mine;0;10;39;5000;883.28;18.75;10000;57.02;0.00;0;0;0;0;0;0;0;0;
7796614;Mineral processing plant;0;workshop;0;100;40;30000;1173.54;19.13;120000;55.91;0.00;0;0;0;0;0;1;1;0;
7801844;Restaurant;0;restaurant;0;100;1;1000;10872.45;26.3;1000;72.9801271119816;0.06;2009;0;0;0;0;0;0;0;
7801885;Restaurant;0;restaurant;0;100;1;1000;5271.63;26.3;1000;72.9801271119816;0.04;2009;0;0;0;0;0;0;0;
7801887;Restaurant;0;restaurant;0;100;1;1000;17486.62;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
7809500;0;0;villa;0;1;1;0;245.70;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
7809501;0;0;villa;0;1;1;0;492.48;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
7811337;Mobile network operator;0;it;0;500;1;5000;4434.75;16.5;500;67.0171873022117;0.05;2008;0;0;0;0;0;0;0;
7811338;Radio towers;0;network;0;1;1;0;0;0;1;73.4464143052867;3.30;0;0;0;0;0;0;0;0;
7813227;Laboratory;0;lab;0;100;39;1000;4237.21;18.75;10000;53.37;0.00;0;0;0;0;0;0;1;0;
7813229;Laboratory;0;lab;0;100;40;1000;4279.93;19.13;10000;53.37;0.00;0;0;0;0;0;0;1;0;
7815770;Radio towers;0;network;0;1;1;0;0;0;1;75.5633406862888;9.78;0;0;0;0;0;0;0;0;
7815771;Mobile network operator;0;it;0;500;1;5000;7204.03;16.61;500;67.6845129372136;0.15;2008;0;0;0;0;0;0;0;
7826380;Gas station;0;fuel;0;100;1;500;8328.99;20;100;70.3980700465275;0.97;0;0;0;0;0;0;0;0;
7826508;Store;0;shop;0;1000;1;3000;6605.52154318624;7.98;0;0;0.00;2010;0;0;0;0;0;0;0;
7831432;Gas station;0;fuel;0;100;1;500;10899.40;20;100;70.3980700465275;0.97;0;0;0;0;0;0;0;0;
7832288;Laboratory;0;lab;0;100;39;1000;4241.18;18.75;10000;51.6;0.00;0;0;0;0;0;0;1;0;
7832290;Restaurant;0;lab;0;100;40;1000;4279.93;19.13;10000;53.43;0.00;0;0;0;0;0;0;1;0;
7841733;Warehouse;0;warehouse;0;10000;1;0;349.33;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
7841775;Store;0;shop;0;1000;1;6000;8051.64556185717;11.21;0;0;0.00;2010;0;0;0;0;0;0;0;
7841783;Store;0;shop;0;1000;1;2500;3238.11636447503;7;0;0;0.00;2010;0;0;0;0;0;0;0;
7841869;Restaurant;0;restaurant;0;100;1;1000;25666.23;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
7841927;Auto repair shop;0;repair;0;100;1;500;67388.60;25;500;50.756219905316;0.10;2009;0;0;0;0;0;0;0;
7841928;Auto repair shop;0;repair;0;100;1;500;67388.60;25;500;50.7668366176306;0.10;2009;0;0;0;0;0;0;0;
7841932;Radio towers;0;network;0;1;1;0;0;0;1;75.5633406862888;9.78;0;0;0;0;0;0;0;0;
7841933;Mobile network operator;0;it;0;500;1;5000;13913.58;16.61;500;67.6881367389354;0.13;2008;0;0;0;0;0;0;0;
7841934;Restaurant;0;restaurant;0;100;1;1000;25666.23;26.3;1000;72.9801271119816;0.08;2008;0;0;0;0;0;0;0;
7841960;Kindergarten;0;educational;0;150;1;750;45767.19;21;750;65.0804479400139;0.06;2009;0;0;0;0;0;0;0;
7843952;Medical center;0;medicine;0;100;1;2500;31324.43;16.37;2500;66.1768818268323;0.04;2008;0;0;0;0;0;0;0;
7844986;Carpet factory;0;workshop;0;100;36;10000;927.33;17.59;10000;50.09;0.00;0;0;0;0;0;1;1;0;
7844987;Pet food factory;0;workshop;0;100;37;10000;635.23;17.98;10000;45.98;0.00;0;0;0;0;0;1;1;0;
7846404;Oil well;0;mine;0;11;39;5500;2519.65;18.75;27500;39.84;0.00;0;0;0;0;0;0;0;0;
7853435;Store;0;shop;0;1000;1;1500;7203.33128753618;11.43;0;0;0.00;2010;0;0;0;0;0;0;0;
7862534;Office ;0;office;0;1000;1;10000;1766.13719418202;15.32;10000;59.9630394740774;0.00;0;0;0;0;0;0;0;0;
7862535;Office ;0;office;0;1000;1;10000;1808.86207789835;15.23;10000;59.4285671658639;0.00;0;0;0;0;0;0;0;0;
7862536;Office ;0;office;0;1000;1;10000;1835.7551193252;15.23;10000;59.423647588975;0.00;0;0;0;0;0;0;0;0;
7862537;Office ;0;office;0;1000;1;10000;1600.73048832188;14.88;10000;57.3822826426382;0.00;0;0;0;0;0;0;0;0;
7862544;Store;0;shop;0;1000;1;2500;1568.75421263285;9;0;0;0.00;2010;0;0;0;0;0;0;0;
7862742;Restaurant;0;restaurant;0;100;1;1000;5513.68;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
7862743;Auto repair shop;0;repair;0;100;1;500;8340.39;25;500;50.3669477050527;0.10;2009;0;0;0;0;0;0;0;
7864148;0;0;villa;0;1;1;0;745.45;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
7865049;Plantation;0;orchard;0;15;40;1500;1846.17;19.13;300;57.58;0.06;0;0;0;0;0;0;0;0;
7866463;Agricultural farm;0;farm;0;250;40;25000;1499.76;19.13;5000;54.92;0.01;0;0;0;0;0;0;0;0;
7866466;0;0;villa;0;4;1;0;770.00;1e-06;3;142.05;0.00;0;0;0;0;0;0;0;0;
7874726;Radio towers;0;network;0;1;1;0;0;0;1;75.5633406862888;9.78;0;0;0;0;0;0;0;0;
7874727;Mobile network operator;0;it;0;500;1;5000;2553.33;16.61;500;67.6706719900878;0.18;2008;0;0;0;0;0;0;0;
7876874;Store;0;shop;0;1000;1;2500;4435.61379368406;8;0;0;0.00;2010;0;0;0;0;0;0;0;
7876952;Restaurant;0;restaurant;0;100;1;1000;5090.64;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
7879058;Laboratory;0;lab;0;100;37;1000;4153.18;17.98;10000;51.49;0.00;0;0;0;0;0;0;1;0;
7889429;Store;0;shop;0;1000;1;2000;4396.43593463921;7.56;0;0;0.00;2010;0;0;0;0;0;0;0;
7889484;Radio towers;0;network;0;1;1;0;0;0;1;75.5635033505862;9.78;0;0;0;0;0;0;0;0;
7889493;Mobile network operator;0;it;0;500;1;5000;2952.47;16.73;500;67.6943482339568;0.00;2008;0;0;0;0;0;0;0;
7893061;Agricultural farm;0;farm;0;85;40;8500;1249.59;19.13;1700;54.91;0.04;0;0;0;0;0;0;0;0;
7893062;Agricultural farm;0;farm;0;150;40;15000;1249.59;19.13;3000;55.15;0.03;0;0;0;0;0;0;0;0;
7893065;Agricultural farm;0;farm;0;40;40;4000;1249.59;19.13;800;55.09;0.11;0;0;0;0;0;0;0;0;
7893067;Scooter factory;0;workshop;0;100;38;10000;2300.55;18.36;20000;46.57;0.00;0;0;0;0;0;1;1;0;
7893071;0;0;villa;0;2;1;0;770.00;1e-06;2;112.94;0.00;0;0;0;0;0;0;0;0;
7895341;Store;0;shop;0;100;1;1000;527.949751004492;8;0;0;0.00;2010;0;0;0;0;0;0;0;
7895343;Store;0;shop;0;1000;1;3300;2074.79610930078;7;0;0;0.00;2010;0;0;0;0;0;0;0;
7897700;Store;0;shop;0;1000;1;3600;1469.30003528318;7;0;0;0.00;2010;0;0;0;0;0;0;0;
7898648;Sawmill;0;sawmill;0;2;39;20;397.21;18.75;50;53.4;1.70;0;0;0;0;0;0;0;0;
7907160;Mobile network operator;0;it;0;500;1;5000;4841.40;16.58;500;67.4715467064208;0.11;2008;0;0;0;0;0;0;0;
7911755;Plantation;0;orchard;0;1;40;100;950.73;19.13;20;59.79;3.06;0;0;0;0;0;0;0;0;
7918620;Coffee 2.0;0;orchard;0;15;40;1500;1023.04;19.13;300;54.44;0.09;0;0;0;0;0;0;0;0;
7925392;Restaurant;0;restaurant;0;100;1;1000;4196.28;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
7925395;Auto repair shop;0;repair;0;2000;1;10000;56593.98;18.28;10000;49.8210484918244;0.00;2009;0;0;0;0;0;0;0;
7925396;Auto repair shop;0;repair;0;1000;1;5000;71505.17;20;5000;50.1274705695103;0.00;2008;0;0;0;0;0;0;0;
7927547;Store;0;shop;0;1000;1;7000;5560.91022897303;10;0;0;0.00;2010;0;0;0;0;0;0;0;
7931903;Radio towers;0;network;0;1;1;0;0;0;1;75.5635033505862;7.65;0;0;0;0;0;0;0;0;
7931904;Mobile network operator;0;it;0;500;1;5000;6460.04;16.58;500;67.4715109678718;0.11;2008;0;0;0;0;0;0;0;
7932997;Store;0;shop;0;1000;1;3000;2944.17073077872;7;0;0;0.00;2010;0;0;0;0;0;0;0;
7932998;Warehouse;0;warehouse;0;500;1;0;37.51;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
7935524;Bauxite quarry;0;mine;0;6;39;3000;883.28;18.75;6000;52.28;0.00;0;0;0;0;0;0;0;0;
7936438;Battery plant;0;workshop;0;100;38;10000;595.21;18.36;20000;46.95;0.00;0;0;0;0;0;1;1;0;
7942441;Restaurant;0;restaurant;0;100;1;1000;7582.49;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
7942442;Auto repair shop;0;repair;0;100;1;500;31069.70;25;500;50.5597567042821;0.10;2009;0;0;0;0;0;0;0;
7942443;Auto repair shop;0;repair;0;100;1;500;29342.90;25;500;50.5730027541276;0.10;2009;0;0;0;0;0;0;0;
7942444;Auto repair shop;0;repair;0;100;1;500;7781.93;25;500;50.4844126792997;0.10;2009;0;0;0;0;0;0;0;
7942445;Auto repair shop;0;repair;0;100;1;500;25885.98;25;500;50.2054825039019;0.10;2009;0;0;0;0;0;0;0;
7942446;Auto repair shop;0;repair;0;100;1;500;8871.98;25;500;50.2548504767741;0.17;2009;0;0;0;0;0;0;0;
7942447;Auto repair shop;0;repair;0;100;1;500;26256.57;25;500;50.2039555261088;0.17;2009;0;0;0;0;0;0;0;
7942448;Auto repair shop;0;repair;0;100;1;500;18088.25;25;500;51.4000950640441;0.15;2009;0;0;0;0;0;0;0;
7942449;Kindergarten;0;educational;0;150;1;750;10692.19;21;750;65.9940593909467;0.06;2009;0;0;0;0;0;0;0;
7945689;Plantation;0;orchard;0;50;40;5000;782.11;19.13;1000;55.09;0.09;0;0;0;0;0;0;0;0;
7945695;Plantation;0;orchard;0;24;40;2400;2000.71;19.13;480;52.56;0.08;0;0;0;0;0;0;0;0;
7945943;Medical center;0;medicine;0;100;1;2500;3605.02;16.33;2500;65.9683982345843;0.03;2008;0;0;0;0;0;0;0;
7946859;Light technique plant;0;workshop;0;100;37;10000;195.33;17.98;20000;53.16;0.00;0;0;0;0;0;1;1;0;
7948965;Auto repair shop;0;repair;0;1500;1;7500;30887.29;19.14;7500;49.8375764158754;0.01;2008;0;0;0;0;0;0;0;
7955558;Copper Mine;0;mine;0;10;40;5000;7003.22;19.13;10000;52.38;0.00;0;0;0;0;0;0;0;0;
7965067;for stepanov_a ONLY;0;mine;0;10;39;2000;1778.99;18.75;4000;50.76;0.00;0;0;0;0;0;0;0;0;
7966206;Oil well;0;mine;0;18;39;1000;1695.93;0.86;5000;15.89;0.00;0;0;0;0;0;0;0;0;
7966209;Oil well;0;mine;0;11;39;5500;10000.00;15.59;27500;41.22;0.00;0;0;0;0;0;0;0;0;
7966210;Oil well;0;mine;0;10;39;500;4774.55;18.75;2500;52.47;0.00;0;0;0;0;0;0;0;0;
